id, label, timepoint, x, y, z, radius, parent_id,cell fate
127431,127432,2, 450.0, 192.0, 140.0, 10.0,127515,
127897,127898,2, 510.0, 196.0, 135.0, 10.0,128056,
128252,128253,2, 437.0, 198.0, 135.0, 10.0,128173,
128584,128585,2, 344.0, 203.0, 135.0, 10.0,128577,
129001,129002,2, 605.0, 205.0, 135.0, 10.0,128990,
129169,129170,2, 625.0, 210.0, 135.0, 10.0,129178,
129300,129301,2, 330.0, 212.0, 135.0, 10.0,129315,
129463,129464,2, 660.0, 213.0, 140.0, 10.0,129460,
129735,129736,2, 279.0, 229.0, 135.0, 10.0,129813,
129913,129914,2, 701.0, 230.0, 135.0, 10.0,129964,
129973,129974,2, 243.0, 234.0, 135.0, 10.0,130102,
130561,130562,2, 736.0, 241.0, 135.0, 10.0,130554,
130774,130775,2, 209.0, 246.0, 135.0, 10.0,130766,
131028,131029,2, 192.0, 254.0, 140.0, 10.0,130960,
131094,131095,2, 384.0, 265.0, 145.0, 10.0,131089,
131101,131102,2, 370.0, 268.0, 140.0, 10.0,131103,
131137,131138,2, 433.0, 267.0, 140.0, 10.0,131121,
131201,131202,2, 741.0, 267.0, 135.0, 10.0,131212,
131268,131269,2, 778.0, 266.0, 135.0, 10.0,131258,
131301,131302,2, 402.0, 269.0, 135.0, 10.0,131306,
131328,131329,2, 543.0, 270.0, 135.0, 10.0,131342,
131389,131390,2, 352.0, 272.0, 140.0, 10.0,131385,
131449,131450,2, 339.0, 277.0, 135.0, 10.0,131430,
131521,131522,2, 305.0, 283.0, 135.0, 10.0,131533,
131572,131573,2, 229.0, 289.0, 140.0, 10.0,131562,
131714,131715,2, 372.0, 297.0, 145.0, 10.0,131754,
131798,131799,2, 544.0, 307.0, 145.0, 10.0,131815,
131830,131831,2, 170.0, 309.0, 145.0, 10.0,131834,
131852,131853,2, 493.0, 314.0, 130.0, 10.0,131868,
131913,131914,2, 272.0, 330.0, 130.0, 10.0,131953,
131976,131977,2, 288.0, 305.0, 135.0, 10.0,131956,
131979,131980,2, 517.0, 321.0, 145.0, 10.0,131983,
131988,131989,2, 530.0, 317.0, 135.0, 10.0,132022,
132016,132017,2, 529.0, 323.0, 145.0, 10.0,132029,
132049,132050,2, 576.0, 316.0, 140.0, 10.0,132051,
132108,132109,2, 774.0, 317.0, 135.0, 10.0,132096,
132192,132193,2, 791.0, 319.0, 140.0, 10.0,132215,
132278,132279,2, 659.0, 323.0, 140.0, 10.0,132273,
132313,132314,2, 101.0, 332.0, 140.0, 10.0,132365,
132443,132444,2, 575.0, 334.0, 140.0, 10.0,132444,
132470,132471,2, 519.0, 354.0, 145.0, 10.0,132475,
132538,132539,2, 770.0, 355.0, 135.0, 10.0,132516,
132597,132598,2, 95.0, 357.0, 140.0, 10.0,132709,
132835,132836,2, 377.0, 362.0, 135.0, 10.0,132841,
132861,132862,2, 132.0, 368.0, 135.0, 10.0,132850,
132973,132974,2, 513.0, 376.0, 135.0, 10.0,132947,
133012,133013,2, 749.0, 372.0, 135.0, 10.0,133048,
133084,133085,2, 764.0, 374.0, 135.0, 10.0,133082,
133137,133138,2, 607.0, 377.0, 135.0, 10.0,133110,
133155,133156,2, 501.0, 367.0, 145.0, 10.0,133161,
133221,133222,2, 740.0, 386.0, 135.0, 10.0,133210,
133228,133229,2, 266.0, 393.0, 135.0, 10.0,133235,
133260,133261,2, 512.0, 398.0, 140.0, 10.0,133267,
133295,133296,2, 731.0, 400.0, 135.0, 10.0,133301,
133342,133343,2, 143.0, 382.0, 140.0, 10.0,133344,
133393,133394,2, 713.0, 405.0, 135.0, 10.0,133415,
133447,133448,2, 557.0, 413.0, 140.0, 10.0,133455,
133477,133478,2, 298.0, 413.0, 130.0, 10.0,133482,
133506,133507,2, 262.0, 418.0, 135.0, 10.0,133535,
133588,133589,2, 523.0, 422.0, 140.0, 10.0,133576,
133616,133617,2, 203.0, 431.0, 140.0, 10.0,133634,
133839,133840,2, 119.0, 430.0, 140.0, 10.0,133807,
133902,133903,2, 315.0, 445.0, 145.0, 10.0,133926,
133978,133979,2, 380.0, 427.0, 150.0, 10.0,133948,
134000,134001,2, 453.0, 432.0, 140.0, 10.0,133992,
134031,134032,2, 241.0, 431.0, 145.0, 10.0,134029,
134054,134055,2, 286.0, 431.0, 140.0, 10.0,134060,
134148,134149,2, 429.0, 429.0, 130.0, 10.0,134125,
134199,134200,2, 220.0, 433.0, 145.0, 10.0,134195,
134295,134296,2, 234.0, 414.0, 120.0, 10.0,134228,
134389,134390,2, 150.0, 451.0, 135.0, 10.0,134406,
134679,134680,2, 165.0, 460.0, 135.0, 10.0,134495,
134811,134812,2, 629.0, 460.0, 140.0, 10.0,134794,
134904,134905,2, 596.0, 472.0, 135.0, 10.0,134908,
134946,134947,2, 234.0, 484.0, 140.0, 10.0,135160,
135561,135562,2, 545.0, 485.0, 135.0, 10.0,135562,
135781,135782,2, 254.0, 487.0, 135.0, 10.0,135705,
136339,136340,2, 502.0, 496.0, 135.0, 10.0,136126,
136524,136525,2, 455.0, 498.0, 135.0, 10.0,136518,
136988,136989,2, 473.0, 499.0, 140.0, 10.0,137040,
137224,137225,2, 338.0, 499.0, 135.0, 10.0,137254,
137557,137558,2, 424.0, 502.0, 135.0, 10.0,137317,
137769,137770,2, 366.0, 503.0, 135.0, 10.0,137832,
137984,137985,2, 395.0, 504.0, 135.0, 10.0,137973,
138325,138326,2, 352.0, 506.0, 140.0, 10.0,138316,
139177,139178,2, 484.0, 188.0, 140.0, 10.0,138735,
139240,139241,2, 428.0, 188.0, 145.0, 10.0,139238,
139484,139485,2, 525.0, 190.0, 140.0, 10.0,139262,
139846,139847,2, 583.0, 190.0, 145.0, 10.0,139691,
140105,140106,2, 568.0, 194.0, 145.0, 10.0,140055,
140228,140229,2, 398.0, 193.0, 140.0, 10.0,140226,
140571,140572,2, 552.0, 195.0, 140.0, 10.0,140751,
141198,141199,2, 379.0, 196.0, 140.0, 10.0,141197,
141302,141303,2, 614.0, 199.0, 145.0, 10.0,141301,
141451,141452,2, 680.0, 209.0, 145.0, 10.0,141486,
141671,141672,2, 640.0, 208.0, 140.0, 10.0,141617,
141762,141763,2, 301.0, 213.0, 140.0, 10.0,142006,
142209,142210,2, 691.0, 218.0, 140.0, 10.0,142179,
142355,142356,2, 256.0, 223.0, 145.0, 10.0,142479,
142691,142692,2, 737.0, 229.0, 145.0, 10.0,142723,
142739,142740,2, 721.0, 231.0, 140.0, 10.0,142760,
142841,142842,2, 225.0, 234.0, 140.0, 10.0,142852,
142917,142918,2, 768.0, 250.0, 145.0, 10.0,142987,
143034,143035,2, 487.0, 257.0, 150.0, 10.0,143058,
143082,143083,2, 341.0, 266.0, 150.0, 10.0,143078,
143102,143103,2, 462.0, 261.0, 140.0, 10.0,143111,
143144,143145,2, 312.0, 271.0, 140.0, 10.0,143175,
143234,143235,2, 259.0, 276.0, 145.0, 10.0,143259,
143318,143319,2, 267.0, 288.0, 140.0, 10.0,143316,
143330,143331,2, 619.0, 283.0, 145.0, 10.0,143327,
143392,143393,2, 779.0, 282.0, 140.0, 10.0,143396,
143416,143417,2, 636.0, 288.0, 140.0, 10.0,143411,
143428,143429,2, 436.0, 296.0, 140.0, 10.0,143451,
143478,143479,2, 122.0, 296.0, 140.0, 10.0,143462,
143614,143615,2, 514.0, 295.0, 145.0, 10.0,143631,
143711,143712,2, 789.0, 300.0, 140.0, 10.0,143698,
143720,143721,2, 477.0, 301.0, 145.0, 10.0,143732,
143728,143729,2, 487.0, 300.0, 145.0, 10.0,143735,
143746,143747,2, 637.0, 303.0, 140.0, 10.0,143758,
143763,143764,2, 565.0, 310.0, 140.0, 10.0,143765,
143807,143808,2, 110.0, 308.0, 145.0, 10.0,143806,
143892,143893,2, 659.0, 301.0, 160.0, 10.0,143893,
143905,143906,2, 253.0, 320.0, 135.0, 10.0,143904,
143998,143999,2, 566.0, 322.0, 135.0, 10.0,143963,
144019,144020,2, 797.0, 334.0, 140.0, 10.0,144020,
144036,144037,2, 861.0, 333.0, 145.0, 10.0,144043,
144098,144099,2, 789.0, 345.0, 140.0, 10.0,144049,
144136,144137,2, 581.0, 350.0, 140.0, 10.0,144148,
144158,144159,2, 661.0, 353.0, 140.0, 10.0,144157,
144168,144169,2, 555.0, 353.0, 140.0, 10.0,144165,
144201,144202,2, 567.0, 357.0, 135.0, 10.0,144190,
144250,144251,2, 838.0, 359.0, 140.0, 10.0,144246,
144289,144290,2, 392.0, 363.0, 140.0, 10.0,144274,
144323,144324,2, 582.0, 363.0, 140.0, 10.0,144322,
144336,144337,2, 541.0, 366.0, 140.0, 10.0,144341,
144381,144382,2, 557.0, 367.0, 140.0, 10.0,144362,
144453,144454,2, 622.0, 373.0, 145.0, 10.0,144437,
144565,144566,2, 88.0, 383.0, 140.0, 10.0,144559,
144804,144805,2, 509.0, 384.0, 155.0, 10.0,144786,
144837,144838,2, 307.0, 389.0, 140.0, 10.0,144842,
144847,144848,2, 523.0, 390.0, 135.0, 10.0,144849,
144927,144928,2, 755.0, 390.0, 145.0, 10.0,144951,
144979,144980,2, 187.0, 393.0, 140.0, 10.0,144977,
144988,144989,2, 387.0, 390.0, 135.0, 10.0,144986,
145009,145010,2, 399.0, 393.0, 140.0, 10.0,145005,
145022,145023,2, 219.0, 395.0, 135.0, 10.0,145012,
145027,145028,2, 475.0, 381.0, 130.0, 10.0,145037,
145061,145062,2, 497.0, 397.0, 140.0, 10.0,145064,
145082,145083,2, 329.0, 406.0, 135.0, 10.0,145090,
145095,145096,2, 317.0, 409.0, 135.0, 10.0,145098,
145121,145122,2, 266.0, 405.0, 135.0, 10.0,145118,
145123,145124,2, 470.0, 401.0, 140.0, 10.0,145124,
145158,145159,2, 239.0, 400.0, 140.0, 10.0,145128,
145197,145198,2, 801.0, 399.0, 140.0, 10.0,145190,
145250,145251,2, 225.0, 407.0, 135.0, 10.0,145239,
145304,145305,2, 601.0, 406.0, 140.0, 10.0,145303,
145358,145359,2, 161.0, 414.0, 145.0, 10.0,145377,
145383,145384,2, 539.0, 417.0, 140.0, 10.0,145382,
145489,145490,2, 101.0, 416.0, 140.0, 10.0,145587,
145757,145758,2, 246.0, 417.0, 140.0, 10.0,145770,
145791,145792,2, 720.0, 418.0, 145.0, 10.0,145798,
145854,145855,2, 275.0, 419.0, 140.0, 10.0,145843,
145862,145863,2, 393.0, 420.0, 150.0, 10.0,145866,
145883,145884,2, 574.0, 419.0, 150.0, 10.0,145880,
145895,145896,2, 316.0, 422.0, 145.0, 10.0,145894,
145903,145904,2, 781.0, 420.0, 140.0, 10.0,145901,
145906,145907,2, 480.0, 423.0, 145.0, 10.0,145914,
145919,145920,2, 468.0, 427.0, 150.0, 10.0,145944,
146026,146027,2, 553.0, 426.0, 150.0, 10.0,146097,
146172,146173,2, 701.0, 430.0, 140.0, 10.0,146127,
146206,146207,2, 539.0, 433.0, 145.0, 10.0,146241,
146321,146322,2, 686.0, 439.0, 145.0, 10.0,146314,
146412,146413,2, 753.0, 441.0, 145.0, 10.0,146405,
146427,146428,2, 293.0, 441.0, 140.0, 10.0,146426,
146536,146537,2, 669.0, 444.0, 140.0, 10.0,146508,
146568,146569,2, 254.0, 439.0, 150.0, 10.0,146564,
146628,146629,2, 331.0, 445.0, 140.0, 10.0,146616,
146728,146729,2, 651.0, 449.0, 140.0, 10.0,146729,
146759,146760,2, 611.0, 465.0, 140.0, 10.0,146742,
147116,147117,2, 574.0, 473.0, 140.0, 10.0,147139,
147712,147713,2, 180.0, 472.0, 140.0, 10.0,147584,
147953,147954,2, 586.0, 479.0, 145.0, 10.0,147946,
148090,148091,2, 214.0, 483.0, 140.0, 10.0,148187,
148610,148611,2, 563.0, 484.0, 140.0, 10.0,148762,
149433,149434,2, 530.0, 491.0, 140.0, 10.0,149224,
149971,149972,2, 286.0, 500.0, 145.0, 10.0,149557,
150039,150040,2, 304.0, 501.0, 145.0, 10.0,150025,
150527,150528,2, 323.0, 503.0, 140.0, 10.0,150536,
150799,150800,2, 488.0, 503.0, 140.0, 10.0,150790,
151348,151349,2, 409.0, 504.0, 145.0, 10.0,151328,
151433,151434,2, 384.0, 509.0, 145.0, 10.0,151497,
151618,151619,2, 453.0, 178.0, 150.0, 10.0,151630,
151925,151926,2, 512.0, 183.0, 145.0, 10.0,151919,
151954,151955,2, 556.0, 186.0, 150.0, 10.0,151955,
152411,152412,2, 611.0, 182.0, 155.0, 10.0,152188,
152686,152687,2, 541.0, 187.0, 145.0, 10.0,152924,
153161,153162,2, 497.0, 190.0, 145.0, 10.0,153208,
153295,153296,2, 628.0, 195.0, 145.0, 10.0,153299,
153538,153539,2, 597.0, 195.0, 145.0, 10.0,153529,
153858,153859,2, 362.0, 201.0, 145.0, 10.0,154119,
154346,154347,2, 667.0, 201.0, 150.0, 10.0,154303,
154843,154844,2, 651.0, 202.0, 145.0, 10.0,154825,
155000,155001,2, 320.0, 206.0, 145.0, 10.0,155002,
155610,155611,2, 285.0, 215.0, 145.0, 10.0,155563,
155699,155700,2, 709.0, 220.0, 145.0, 10.0,155706,
155737,155738,2, 754.0, 236.0, 145.0, 10.0,155779,
155835,155836,2, 382.0, 244.0, 155.0, 10.0,155828,
155853,155854,2, 370.0, 258.0, 150.0, 10.0,155842,
155909,155910,2, 292.0, 265.0, 150.0, 10.0,155903,
155958,155959,2, 794.0, 265.0, 145.0, 10.0,155944,
156046,156047,2, 593.0, 270.0, 155.0, 10.0,156045,
156248,156249,2, 153.0, 270.0, 140.0, 10.0,156245,
156315,156316,2, 240.0, 281.0, 150.0, 10.0,156305,
156351,156352,2, 475.0, 282.0, 155.0, 10.0,156352,
156384,156385,2, 795.0, 282.0, 145.0, 10.0,156375,
156406,156407,2, 503.0, 286.0, 140.0, 10.0,156398,
156453,156454,2, 343.0, 286.0, 150.0, 10.0,156441,
156474,156475,2, 396.0, 299.0, 145.0, 10.0,156504,
156537,156538,2, 486.0, 280.0, 155.0, 10.0,156525,
156598,156599,2, 208.0, 293.0, 145.0, 10.0,156597,
156766,156767,2, 807.0, 292.0, 145.0, 10.0,156756,
156855,156856,2, 547.0, 278.0, 150.0, 10.0,156836,
156898,156899,2, 194.0, 302.0, 150.0, 10.0,156896,
156954,156955,2, 266.0, 295.0, 160.0, 10.0,156934,
156996,156997,2, 806.0, 309.0, 145.0, 10.0,156986,
157088,157089,2, 784.0, 359.0, 145.0, 10.0,157051,
157107,157108,2, 653.0, 362.0, 165.0, 10.0,157109,
157153,157154,2, 779.0, 374.0, 145.0, 10.0,157154,
157213,157214,2, 367.0, 379.0, 145.0, 10.0,157200,
157232,157233,2, 156.0, 388.0, 150.0, 10.0,157236,
157406,157407,2, 378.0, 379.0, 135.0, 10.0,157472,
157531,157532,2, 543.0, 399.0, 165.0, 10.0,157526,
157559,157560,2, 773.0, 390.0, 145.0, 10.0,157628,
157669,157670,2, 616.0, 398.0, 150.0, 10.0,157667,
157728,157729,2, 742.0, 405.0, 145.0, 10.0,157717,
157834,157835,2, 88.0, 407.0, 145.0, 10.0,157833,
157910,157911,2, 470.0, 406.0, 155.0, 10.0,157875,
157916,157917,2, 381.0, 415.0, 145.0, 10.0,157915,
158042,158043,2, 733.0, 420.0, 150.0, 10.0,158034,
158049,158050,2, 415.0, 421.0, 150.0, 10.0,158047,
158121,158122,2, 499.0, 435.0, 145.0, 10.0,158111,
158122,158123,2, 202.0, 446.0, 145.0, 10.0,158123,
158129,158130,2, 380.0, 443.0, 145.0, 10.0,158130,
158193,158194,2, 456.0, 436.0, 160.0, 10.0,158144,
158201,158202,2, 401.0, 449.0, 145.0, 10.0,158203,
158233,158234,2, 415.0, 450.0, 150.0, 10.0,158219,
158250,158251,2, 345.0, 449.0, 145.0, 10.0,158260,
158406,158407,2, 134.0, 454.0, 145.0, 10.0,158454,
158549,158550,2, 649.0, 460.0, 150.0, 10.0,158630,
158844,158845,2, 156.0, 468.0, 145.0, 10.0,158843,
159065,159066,2, 191.0, 483.0, 145.0, 10.0,159105,
159479,159480,2, 263.0, 501.0, 150.0, 10.0,159371,
159826,159827,2, 517.0, 501.0, 150.0, 10.0,159821,
159949,159950,2, 440.0, 510.0, 145.0, 10.0,159966,
160214,160215,2, 458.0, 510.0, 150.0, 10.0,160078,
160394,160395,2, 370.0, 513.0, 145.0, 10.0,160387,
160466,160467,2, 421.0, 514.0, 145.0, 10.0,160772,
161057,161058,2, 487.0, 178.0, 150.0, 10.0,161000,
161175,161176,2, 471.0, 178.0, 150.0, 10.0,161161,
161287,161288,2, 439.0, 182.0, 150.0, 10.0,161305,
161386,161387,2, 404.0, 182.0, 155.0, 10.0,161424,
161441,161442,2, 393.0, 189.0, 150.0, 10.0,161442,
161471,161472,2, 373.0, 191.0, 150.0, 10.0,161770,
162087,162088,2, 654.0, 191.0, 155.0, 10.0,161944,
162299,162300,2, 350.0, 193.0, 150.0, 10.0,162267,
162464,162465,2, 332.0, 199.0, 150.0, 10.0,162448,
162476,162477,2, 297.0, 206.0, 150.0, 10.0,162482,
162539,162540,2, 715.0, 208.0, 150.0, 10.0,162516,
162651,162652,2, 698.0, 208.0, 150.0, 10.0,162981,
163261,163262,2, 238.0, 222.0, 150.0, 10.0,163182,
163722,163723,2, 197.0, 240.0, 150.0, 10.0,163603,
163895,163896,2, 780.0, 240.0, 155.0, 10.0,163880,
163914,163915,2, 486.0, 243.0, 150.0, 10.0,163966,
163979,163980,2, 447.0, 246.0, 155.0, 10.0,163971,
163990,163991,2, 503.0, 258.0, 155.0, 10.0,163997,
164030,164031,2, 178.0, 251.0, 150.0, 10.0,164072,
164104,164105,2, 787.0, 253.0, 150.0, 10.0,164085,
164134,164135,2, 162.0, 259.0, 150.0, 10.0,164129,
164229,164230,2, 397.0, 260.0, 155.0, 10.0,164233,
164308,164309,2, 138.0, 274.0, 150.0, 10.0,164316,
164366,164367,2, 463.0, 266.0, 155.0, 10.0,164361,
164417,164418,2, 812.0, 273.0, 150.0, 10.0,164395,
164439,164440,2, 534.0, 266.0, 155.0, 10.0,164466,
164484,164485,2, 645.0, 280.0, 155.0, 10.0,164489,
164497,164498,2, 223.0, 283.0, 150.0, 10.0,164496,
164642,164643,2, 126.0, 285.0, 150.0, 10.0,164620,
164863,164864,2, 326.0, 292.0, 140.0, 10.0,164870,
164912,164913,2, 411.0, 291.0, 150.0, 10.0,164928,
164932,164933,2, 449.0, 291.0, 155.0, 10.0,164935,
164952,164953,2, 359.0, 291.0, 150.0, 10.0,164979,
165024,165025,2, 821.0, 298.0, 150.0, 10.0,165010,
165048,165049,2, 243.0, 302.0, 150.0, 10.0,165046,
165051,165052,2, 567.0, 296.0, 145.0, 10.0,165061,
165064,165065,2, 204.0, 310.0, 155.0, 10.0,165069,
165152,165153,2, 295.0, 318.0, 155.0, 10.0,165191,
165220,165221,2, 152.0, 318.0, 150.0, 10.0,165234,
165256,165257,2, 192.0, 318.0, 150.0, 10.0,165255,
165567,165568,2, 94.0, 319.0, 150.0, 10.0,165561,
165750,165751,2, 810.0, 323.0, 150.0, 10.0,165742,
165811,165812,2, 173.0, 325.0, 160.0, 10.0,165788,
165925,165926,2, 146.0, 332.0, 150.0, 10.0,165865,
165984,165985,2, 186.0, 334.0, 150.0, 10.0,165971,
166262,166263,2, 89.0, 334.0, 150.0, 10.0,166093,
166450,166451,2, 691.0, 337.0, 155.0, 10.0,166448,
166481,166482,2, 803.0, 343.0, 150.0, 10.0,166473,
166532,166533,2, 133.0, 347.0, 150.0, 10.0,166539,
166578,166579,2, 673.0, 355.0, 155.0, 10.0,166573,
166663,166664,2, 814.0, 354.0, 150.0, 10.0,166656,
166696,166697,2, 262.0, 364.0, 150.0, 10.0,166671,
166753,166754,2, 798.0, 366.0, 150.0, 10.0,166797,
167062,167063,2, 80.0, 369.0, 155.0, 10.0,166964,
167119,167120,2, 637.0, 372.0, 155.0, 10.0,167118,
167145,167146,2, 850.0, 372.0, 150.0, 10.0,167142,
167155,167156,2, 146.0, 367.0, 150.0, 10.0,167151,
167178,167179,2, 76.0, 390.0, 150.0, 10.0,167168,
167257,167258,2, 485.0, 413.0, 150.0, 10.0,167260,
167277,167278,2, 148.0, 398.0, 145.0, 10.0,167286,
167297,167298,2, 639.0, 405.0, 155.0, 10.0,167296,
167305,167306,2, 497.0, 405.0, 155.0, 10.0,167299,
167335,167336,2, 756.0, 406.0, 150.0, 10.0,167313,
167409,167410,2, 509.0, 410.0, 150.0, 10.0,167388,
167454,167455,2, 593.0, 413.0, 155.0, 10.0,167441,
167466,167467,2, 172.0, 423.0, 145.0, 10.0,167467,
167486,167487,2, 210.0, 428.0, 155.0, 10.0,167522,
167533,167534,2, 192.0, 430.0, 150.0, 10.0,167530,
167573,167574,2, 369.0, 428.0, 155.0, 10.0,167566,
167748,167749,2, 97.0, 431.0, 155.0, 10.0,167645,
167796,167797,2, 715.0, 430.0, 150.0, 10.0,167787,
167853,167854,2, 511.0, 430.0, 140.0, 10.0,167833,
167881,167882,2, 221.0, 436.0, 165.0, 10.0,167892,
167903,167904,2, 701.0, 444.0, 150.0, 10.0,167935,
167947,167948,2, 117.0, 449.0, 155.0, 10.0,168035,
168277,168278,2, 467.0, 446.0, 155.0, 10.0,168273,
168354,168355,2, 237.0, 452.0, 150.0, 10.0,168380,
168555,168556,2, 681.0, 452.0, 150.0, 10.0,168457,
168698,168699,2, 259.0, 451.0, 150.0, 10.0,168685,
168704,168705,2, 366.0, 453.0, 150.0, 10.0,168740,
168835,168836,2, 664.0, 455.0, 155.0, 10.0,169152,
169223,169224,2, 281.0, 455.0, 150.0, 10.0,169217,
169245,169246,2, 628.0, 466.0, 155.0, 10.0,169375,
169484,169485,2, 604.0, 477.0, 150.0, 10.0,169470,
170124,170125,2, 170.0, 481.0, 155.0, 10.0,170056,
170317,170318,2, 575.0, 484.0, 155.0, 10.0,170244,
170543,170544,2, 545.0, 489.0, 150.0, 10.0,170826,
171117,171118,2, 225.0, 494.0, 150.0, 10.0,171177,
171361,171362,2, 244.0, 497.0, 155.0, 10.0,171402,
172128,172129,2, 533.0, 500.0, 155.0, 10.0,171829,
172531,172532,2, 502.0, 506.0, 150.0, 10.0,172695,
172771,172772,2, 474.0, 508.0, 155.0, 10.0,172809,
173044,173045,2, 338.0, 511.0, 150.0, 10.0,173036,
173313,173314,2, 396.0, 514.0, 150.0, 10.0,173317,
173530,173531,2, 501.0, 176.0, 160.0, 10.0,173699,
173947,173948,2, 563.0, 174.0, 160.0, 10.0,174127,
174498,174499,2, 536.0, 176.0, 155.0, 10.0,174242,
174975,174976,2, 522.0, 177.0, 155.0, 10.0,174967,
175161,175162,2, 576.0, 178.0, 155.0, 10.0,175156,
175510,175511,2, 592.0, 180.0, 155.0, 10.0,175505,
176031,176032,2, 627.0, 182.0, 155.0, 10.0,176021,
176447,176448,2, 338.0, 186.0, 155.0, 10.0,176431,
176648,176649,2, 640.0, 188.0, 155.0, 10.0,176640,
176830,176831,2, 312.0, 198.0, 155.0, 10.0,176831,
176860,176861,2, 766.0, 213.0, 160.0, 10.0,176861,
176945,176946,2, 269.0, 215.0, 150.0, 10.0,176926,
177190,177191,2, 729.0, 218.0, 155.0, 10.0,177021,
177621,177622,2, 746.0, 219.0, 155.0, 10.0,177612,
177732,177733,2, 215.0, 228.0, 155.0, 10.0,177692,
177743,177744,2, 760.0, 231.0, 155.0, 10.0,177745,
177798,177799,2, 415.0, 250.0, 155.0, 10.0,177794,
177822,177823,2, 369.0, 241.0, 165.0, 10.0,177827,
177939,177940,2, 804.0, 244.0, 155.0, 10.0,177857,
178002,178003,2, 531.0, 255.0, 160.0, 10.0,178001,
178024,178025,2, 573.0, 255.0, 160.0, 10.0,178057,
178067,178068,2, 517.0, 257.0, 160.0, 10.0,178091,
178139,178140,2, 279.0, 257.0, 160.0, 10.0,178169,
178195,178196,2, 305.0, 259.0, 160.0, 10.0,178179,
178299,178300,2, 814.0, 258.0, 155.0, 10.0,178248,
178346,178347,2, 357.0, 264.0, 150.0, 10.0,178349,
178353,178354,2, 826.0, 262.0, 160.0, 10.0,178456,
178460,178461,2, 323.0, 261.0, 150.0, 10.0,178467,
178486,178487,2, 420.0, 272.0, 145.0, 10.0,178495,
178505,178506,2, 518.0, 277.0, 165.0, 10.0,178502,
178514,178515,2, 317.0, 278.0, 160.0, 10.0,178530,
178564,178565,2, 449.0, 271.0, 155.0, 10.0,178560,
178642,178643,2, 828.0, 278.0, 160.0, 10.0,178613,
178684,178685,2, 207.0, 278.0, 160.0, 10.0,178690,
178711,178712,2, 189.0, 284.0, 155.0, 10.0,178715,
178755,178756,2, 559.0, 289.0, 165.0, 10.0,178752,
178761,178762,2, 775.0, 284.0, 155.0, 10.0,178762,
178885,178886,2, 109.0, 291.0, 160.0, 10.0,178883,
178959,178960,2, 171.0, 299.0, 155.0, 10.0,178953,
178974,178975,2, 503.0, 298.0, 155.0, 10.0,178981,
178984,178985,2, 834.0, 299.0, 155.0, 10.0,179002,
179096,179097,2, 460.0, 301.0, 155.0, 10.0,179093,
179186,179187,2, 527.0, 305.0, 155.0, 10.0,179162,
179217,179218,2, 307.0, 310.0, 150.0, 10.0,179216,
179317,179318,2, 579.0, 301.0, 160.0, 10.0,179311,
179318,179319,2, 826.0, 317.0, 155.0, 10.0,179368,
179404,179405,2, 628.0, 319.0, 155.0, 10.0,179430,
179488,179489,2, 705.0, 330.0, 160.0, 10.0,179491,
179506,179507,2, 575.0, 314.0, 160.0, 10.0,179504,
179542,179543,2, 824.0, 338.0, 155.0, 10.0,179513,
179699,179700,2, 200.0, 345.0, 155.0, 10.0,179705,
179806,179807,2, 464.0, 345.0, 155.0, 10.0,179870,
179949,179950,2, 607.0, 347.0, 155.0, 10.0,179945,
179953,179954,2, 606.0, 348.0, 165.0, 10.0,179945,
179967,179968,2, 631.0, 341.0, 165.0, 10.0,179969,
180051,180052,2, 85.0, 350.0, 155.0, 10.0,180015,
180227,180228,2, 245.0, 354.0, 155.0, 10.0,180189,
180277,180278,2, 366.0, 362.0, 150.0, 10.0,180270,
180289,180290,2, 596.0, 364.0, 150.0, 10.0,180285,
180310,180311,2, 128.0, 373.0, 150.0, 10.0,180324,
180328,180329,2, 565.0, 373.0, 165.0, 10.0,180327,
180399,180400,2, 113.0, 378.0, 160.0, 10.0,180404,
180489,180490,2, 791.0, 380.0, 155.0, 10.0,180478,
180523,180524,2, 637.0, 386.0, 155.0, 10.0,180508,
180535,180536,2, 131.0, 388.0, 160.0, 10.0,180538,
180575,180576,2, 563.0, 381.0, 150.0, 10.0,180573,
180593,180594,2, 771.0, 405.0, 155.0, 10.0,180606,
180624,180625,2, 129.0, 406.0, 155.0, 10.0,180637,
180665,180666,2, 606.0, 409.0, 160.0, 10.0,180666,
180698,180699,2, 143.0, 416.0, 155.0, 10.0,180692,
180751,180752,2, 507.0, 417.0, 165.0, 10.0,180748,
180759,180760,2, 85.0, 418.0, 160.0, 10.0,180923,
181133,181134,2, 156.0, 426.0, 160.0, 10.0,181174,
181187,181188,2, 281.0, 428.0, 155.0, 10.0,181192,
181303,181304,2, 294.0, 426.0, 155.0, 10.0,181203,
181401,181402,2, 541.0, 431.0, 155.0, 10.0,181386,
181476,181477,2, 174.0, 437.0, 160.0, 10.0,181455,
181520,181521,2, 345.0, 437.0, 155.0, 10.0,181525,
181568,181569,2, 247.0, 431.0, 160.0, 10.0,181564,
181619,181620,2, 521.0, 436.0, 155.0, 10.0,181612,
181686,181687,2, 190.0, 443.0, 160.0, 10.0,181662,
181701,181702,2, 453.0, 450.0, 155.0, 10.0,181698,
181794,181795,2, 342.0, 469.0, 165.0, 10.0,181703,
182164,182165,2, 139.0, 468.0, 160.0, 10.0,181855,
182629,182630,2, 618.0, 474.0, 155.0, 10.0,182385,
